storage/path,storage/name,storage/read_only,printer/state,printer/temp_bed,printer/target_bed,printer/temp_nozzle,printer/target_nozzle,printer/axis_z,printer/axis_x,printer/axis_y,printer/flow,printer/speed,printer/fan_hotend,printer/fan_print,timestamp,job/id,job/progress,job/time_remaining,job/time_printing,filename,shape,transfer/id,transfer/time_transferring,transfer/progress,transfer/transferred,surface_quality
/usb/,usb,FALSE,IDLE,27,0,28,0,0,-1,-4,100,100,0,0,2/26/2025 9:58,,,,,,,,,,,
/usb/,usb,FALSE,IDLE,27.1,0,28,0,0,-1,-4,100,100,0,0,2/26/2025 9:58,,,,,,,,,,,
/usb/,usb,FALSE,IDLE,27.1,0,28,0,0,-1,-4,100,100,0,0,2/26/2025 9:58,,,,,,,,,,,
/usb/,usb,FALSE,IDLE,27.1,0,28,0,0,-1,-4,100,100,0,0,2/26/2025 9:58,,,,,,,,,,,
/usb/,usb,FALSE,PRINTING,27.6,60,38.5,170,0,,,100,100,0,0,2/26/2025 10:04,86,0,12120,5,,,,,,,5
/usb/,usb,FALSE,PRINTING,28.8,60,57.2,170,0,,,100,100,3535,0,2/26/2025 10:04,86,0,12120,10,,,,,,,5
/usb/,usb,FALSE,PRINTING,30.4,60,75.5,170,0,,,100,100,2935,0,2/26/2025 10:04,86,0,12120,15,,,,,,,5
/usb/,usb,FALSE,PRINTING,31.9,60,94.9,170,0,,,100,100,2939,0,2/26/2025 10:04,86,0,12120,20,,,,,,,5
/usb/,usb,FALSE,PRINTING,33.6,60,112.3,170,0,,,100,100,2918,0,2/26/2025 10:04,86,0,12120,25,,,,,,,5
/usb/,usb,FALSE,PRINTING,35.2,60,129.6,170,0,,,100,100,2798,0,2/26/2025 10:04,86,0,12120,30,,,,,,,5
/usb/,usb,FALSE,PRINTING,36.9,60,143.9,170,0,,,100,100,2923,0,2/26/2025 10:04,86,0,12120,35,,,,,,,5
/usb/,usb,FALSE,PRINTING,38.9,60,150.7,170,0,,,100,100,2967,0,2/26/2025 10:05,86,0,12120,41,,,,,,,5
/usb/,usb,FALSE,PRINTING,40.8,60,156.6,170,0,,,100,100,2827,0,2/26/2025 10:05,86,0,12120,46,,,,,,,5
/usb/,usb,FALSE,PRINTING,42.9,60,162.6,170,0,,,100,100,2862,0,2/26/2025 10:05,86,0,12120,51,,,,,,,5
/usb/,usb,FALSE,PRINTING,45.2,60,167.3,170,0,,,100,100,2941,0,2/26/2025 10:05,86,0,12120,56,,,,,,,5
/usb/,usb,FALSE,PRINTING,47.3,60,170.5,170,0,,,100,100,2827,0,2/26/2025 10:05,86,0,12120,61,,,,,,,5
/usb/,usb,FALSE,PRINTING,49.6,60,172.6,170,4,,,100,100,2934,0,2/26/2025 10:05,86,0,12120,66,,,,,,,5
/usb/,usb,FALSE,PRINTING,52,60,173.6,170,4,,,100,100,2939,0,2/26/2025 10:05,86,0,12120,71,,,,,,,5
/usb/,usb,FALSE,PRINTING,54.3,60,173.9,170,4,,,100,100,3044,0,2/26/2025 10:05,86,0,12120,76,,,,,,,5
/usb/,usb,FALSE,PRINTING,56,60,173.6,170,4,,,100,100,3002,0,2/26/2025 10:05,86,0,12120,81,,,,,,,5
/usb/,usb,FALSE,PRINTING,57.4,60,172.9,170,4,,,100,100,2817,0,2/26/2025 10:05,86,0,12120,86,,,,,,,5
/usb/,usb,FALSE,PRINTING,58.6,60,172.3,170,4,,,100,100,2862,0,2/26/2025 10:05,86,0,12120,91,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.4,60,171.4,170,4,,,100,100,2892,0,2/26/2025 10:05,86,0,12120,96,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,170.8,170,3,,,100,100,2787,0,2/26/2025 10:06,86,0,12120,101,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.3,60,170.3,170,-5,,,100,100,2916,0,2/26/2025 10:06,86,0,12120,106,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.6,60,170,170,-5,,,100,100,2851,0,2/26/2025 10:06,86,0,12120,111,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.7,60,169.8,170,2,,,100,100,2920,0,2/26/2025 10:06,86,0,12120,116,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.7,60,169.7,170,-5,,,100,100,2984,0,2/26/2025 10:06,86,0,12120,121,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.7,60,169.6,170,40,,,100,100,2984,1125,2/26/2025 10:06,86,0,12120,126,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.6,60,169.4,170,-5,,,100,100,2985,70,2/26/2025 10:06,86,0,12120,131,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.6,60,169.7,170,-1.2,,,100,100,2928,1,2/26/2025 10:06,86,0,12120,136,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.5,60,169.7,170,-1.1,,,100,100,2991,0,2/26/2025 10:06,86,0,12120,141,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.4,60,169.8,170,-0.9,,,100,100,2929,0,2/26/2025 10:06,86,0,12120,146,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.4,60,170,170,-5,,,100,100,2942,0,2/26/2025 10:06,86,0,12120,151,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.3,60,170,170,-1.1,,,100,100,2926,0,2/26/2025 10:07,86,0,12120,156,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.2,60,170,170,-0.8,,,100,100,2925,0,2/26/2025 10:07,86,0,12120,161,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,170,170,-0.9,,,100,100,3033,0,2/26/2025 10:07,86,0,12120,166,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,170,170,-1,,,100,100,3193,0,2/26/2025 10:07,86,0,12120,171,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,170,170,-0.7,,,100,100,3353,0,2/26/2025 10:07,86,0,12120,176,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,170.1,170,-5,,,100,100,3339,0,2/26/2025 10:07,86,0,12120,181,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,169.9,170,-0.8,,,100,100,3735,0,2/26/2025 10:07,86,0,12120,186,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,170,170,-5,,,100,100,3704,0,2/26/2025 10:07,86,0,12120,191,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,170,230,15,,,100,100,3631,0,2/26/2025 10:07,86,0,12120,196,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,175.1,230,15,,,100,100,3731,0,2/26/2025 10:07,86,0,12120,201,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,188.4,230,15,,,100,100,3774,0,2/26/2025 10:07,86,0,12120,206,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,202.4,230,15,,,100,100,3661,0,2/26/2025 10:07,86,0,12120,211,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,212.7,230,15,,,100,100,4114,0,2/26/2025 10:08,86,0,12120,216,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,216.3,230,15,,,100,100,4203,0,2/26/2025 10:08,86,0,12120,221,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,221.5,230,15,,,100,100,4341,0,2/26/2025 10:08,86,0,12120,226,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.8,60,226.8,230,15,,,100,100,4478,0,2/26/2025 10:08,86,0,12120,231,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.2,230,15,,,100,100,4625,0,2/26/2025 10:08,86,0,12120,236,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,231.4,230,0.2,,,100,100,4789,0,2/26/2025 10:08,86,0,12060,241,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,232.3,230,0.2,,,100,100,4861,0,2/26/2025 10:08,86,0,12060,246,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,231.8,230,0.2,,,100,100,4969,0,2/26/2025 10:08,86,0,12060,251,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,232.8,230,0.2,,,100,100,4875,0,2/26/2025 10:08,86,0,12060,256,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,232.2,230,0.2,,,100,100,4910,0,2/26/2025 10:08,86,0,12060,261,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,231.7,230,0.2,,,100,100,5060,0,2/26/2025 10:08,86,0,12060,266,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,231.3,230,0.2,,,100,100,5071,0,2/26/2025 10:08,86,0,12060,271,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.7,230,0.2,,,100,100,5224,0,2/26/2025 10:09,86,0,12060,276,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.6,230,0.2,,,100,100,5454,0,2/26/2025 10:09,86,0,12060,281,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230.2,230,0.2,,,100,100,5591,0,2/26/2025 10:09,86,0,12060,286,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,229.7,230,0.2,,,100,100,5620,0,2/26/2025 10:09,86,0,12060,292,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.7,230,0.2,,,100,100,5605,0,2/26/2025 10:09,86,0,12060,296,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.5,230,0.2,,,100,100,5714,0,2/26/2025 10:09,86,0,12000,302,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.5,230,0.2,,,100,100,5765,0,2/26/2025 10:09,86,0,12000,307,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.5,230,0.2,,,100,100,5848,0,2/26/2025 10:09,86,0,12000,312,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.5,230,0.2,,,100,100,5878,0,2/26/2025 10:09,86,0,12000,317,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.7,230,0.2,,,100,100,5749,0,2/26/2025 10:09,86,0,12000,322,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,229.8,230,0.2,,,100,100,5944,0,2/26/2025 10:09,86,0,12000,327,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,6047,0,2/26/2025 10:09,86,0,12000,332,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,6197,0,2/26/2025 10:10,86,0,12000,337,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,229.8,230,0.2,,,100,100,6164,0,2/26/2025 10:10,86,0,12000,342,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,6286,0,2/26/2025 10:10,86,0,12000,347,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,230,230,0.2,,,100,100,6389,0,2/26/2025 10:10,86,0,12000,352,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,229.9,230,0.2,,,100,100,6527,0,2/26/2025 10:10,86,1,12000,357,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,6522,0,2/26/2025 10:10,86,1,11940,362,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,6728,0,2/26/2025 10:10,86,1,11940,367,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,6844,0,2/26/2025 10:10,86,1,11940,372,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,6895,0,2/26/2025 10:10,86,1,11940,377,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,6964,0,2/26/2025 10:10,86,1,11940,382,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7019,0,2/26/2025 10:10,86,1,11940,387,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7101,0,2/26/2025 10:10,86,1,11940,392,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7253,0,2/26/2025 10:11,86,1,11940,397,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7298,0,2/26/2025 10:11,86,1,11940,402,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7376,0,2/26/2025 10:11,86,1,11940,407,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7509,0,2/26/2025 10:11,86,1,11940,412,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.8,230,0.2,,,100,100,7578,0,2/26/2025 10:11,86,1,11940,417,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7656,0,2/26/2025 10:11,86,1,11880,422,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7755,0,2/26/2025 10:11,86,1,11880,427,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,229.9,230,0.2,,,100,100,7805,0,2/26/2025 10:11,86,1,11880,432,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7800,0,2/26/2025 10:11,86,1,11880,437,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7800,0,2/26/2025 10:11,86,1,11880,442,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7807,0,2/26/2025 10:11,86,1,11880,447,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7797,0,2/26/2025 10:11,86,1,11880,452,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7822,0,2/26/2025 10:12,86,1,11880,457,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7800,0,2/26/2025 10:12,86,1,11880,462,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230,230,0.2,,,100,100,7811,0,2/26/2025 10:12,86,1,11880,467,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7797,0,2/26/2025 10:12,86,1,11880,472,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7799,0,2/26/2025 10:12,86,2,11880,477,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7778,0,2/26/2025 10:12,86,2,11820,482,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7798,0,2/26/2025 10:12,86,2,11820,487,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.1,230,0.2,,,100,100,7796,0,2/26/2025 10:12,86,2,11820,492,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.1,230,0.2,,,100,100,7819,0,2/26/2025 10:12,86,2,11820,497,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7801,0,2/26/2025 10:12,86,2,11820,502,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7811,0,2/26/2025 10:12,86,2,11820,507,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7788,0,2/26/2025 10:12,86,2,11820,512,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230,230,0.2,,,100,100,7799,0,2/26/2025 10:13,86,2,11820,517,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.1,230,0.2,,,100,100,7808,0,2/26/2025 10:13,86,2,11820,522,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.8,230,0.2,,,100,100,7803,0,2/26/2025 10:13,86,2,11820,527,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230,230,0.2,,,100,100,7800,0,2/26/2025 10:13,86,2,11820,532,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.1,230,0.2,,,100,100,7819,0,2/26/2025 10:13,86,2,11820,537,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,230,230,0.2,,,100,100,7800,0,2/26/2025 10:13,86,2,11760,542,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7788,0,2/26/2025 10:13,86,2,11760,548,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7788,0,2/26/2025 10:13,86,2,11760,552,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7807,0,2/26/2025 10:13,86,2,11760,558,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7801,0,2/26/2025 10:13,86,2,11760,563,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7791,0,2/26/2025 10:13,86,2,11760,568,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7821,0,2/26/2025 10:13,86,2,11760,573,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7834,0,2/26/2025 10:14,86,2,11760,578,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7793,0,2/26/2025 10:14,86,2,11760,583,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7799,0,2/26/2025 10:14,86,2,11760,588,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7811,0,2/26/2025 10:14,86,2,11760,593,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.1,230,0.2,,,100,100,7803,0,2/26/2025 10:14,86,2,11760,598,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7825,0,2/26/2025 10:14,86,3,11700,603,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7826,0,2/26/2025 10:14,86,3,11700,608,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.1,230,0.2,,,100,100,7826,0,2/26/2025 10:14,86,3,11700,613,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7828,0,2/26/2025 10:14,86,3,11700,618,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230,230,0.2,,,100,100,7827,0,2/26/2025 10:14,86,3,11700,623,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230.2,230,0.2,,,100,100,7818,0,2/26/2025 10:14,86,3,11700,628,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230,230,0.2,,,100,100,7815,0,2/26/2025 10:14,86,3,11700,633,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7826,0,2/26/2025 10:15,86,3,11700,638,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7807,0,2/26/2025 10:15,86,3,11700,643,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.1,230,0.2,,,100,100,7825,0,2/26/2025 10:15,86,3,11700,648,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7810,0,2/26/2025 10:15,86,3,11700,653,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230,230,0.2,,,100,100,7800,0,2/26/2025 10:15,86,3,11700,658,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230.1,230,0.2,,,100,100,7805,0,2/26/2025 10:15,86,3,11640,663,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,229.9,230,0.2,,,100,100,7814,0,2/26/2025 10:15,86,3,11640,668,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.1,230,0.2,,,100,100,7815,0,2/26/2025 10:15,86,3,11640,673,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230.1,230,0.2,,,100,100,7815,0,2/26/2025 10:15,86,3,11640,678,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7788,0,2/26/2025 10:15,86,3,11640,683,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7824,0,2/26/2025 10:15,86,3,11640,688,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230.1,230,0.2,,,100,100,7822,0,2/26/2025 10:15,86,3,11640,693,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,230,230,0.2,,,100,100,7812,0,2/26/2025 10:16,86,3,11640,698,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.2,60,230.1,230,0.2,,,100,100,7819,0,2/26/2025 10:16,86,3,11640,703,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.2,60,230,230,0.2,,,100,100,7809,0,2/26/2025 10:16,86,3,11640,708,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7811,0,2/26/2025 10:16,86,3,11640,713,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.2,60,230,230,0.2,,,100,100,7817,0,2/26/2025 10:16,86,3,11640,718,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,230.1,230,0.2,,,100,100,7804,0,2/26/2025 10:16,86,4,11580,723,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,230,230,0.2,,,100,100,7828,0,2/26/2025 10:16,86,4,11580,728,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,230,230,0.2,,,100,100,7829,0,2/26/2025 10:16,86,4,11580,733,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,230,230,0.2,,,100,100,7813,0,2/26/2025 10:16,86,4,11580,738,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,230.1,230,0.2,,,100,100,7803,0,2/26/2025 10:16,86,4,11580,743,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,230.2,230,0.8,,,100,100,7828,911,2/26/2025 10:16,86,4,11580,748,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,224.7,220,0.4,,,100,100,7799,3907,2/26/2025 10:16,86,4,11580,753,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,217.1,220,0.4,,,100,100,7799,4038,2/26/2025 10:17,86,4,11580,758,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,218.8,220,0.4,,,100,100,7799,4001,2/26/2025 10:17,86,4,11580,763,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,218,220,0.4,,,100,100,7799,4027,2/26/2025 10:17,86,4,11580,768,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,217,220,0.4,,,100,100,7788,4067,2/26/2025 10:17,86,4,11580,773,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,217,220,0.4,,,100,100,7799,4053,2/26/2025 10:17,86,4,11580,778,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,217.2,220,0.4,,,100,100,7785,4043,2/26/2025 10:17,86,4,11520,783,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,217.6,220,0.4,,,100,100,7811,4074,2/26/2025 10:17,86,4,11520,788,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,218.1,220,0.4,,,100,100,7797,4066,2/26/2025 10:17,86,4,11520,793,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,218.7,220,0.4,,,100,100,7811,4048,2/26/2025 10:17,86,4,11520,798,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,219.2,220,0.4,,,100,100,7817,4061,2/26/2025 10:17,86,4,11520,803,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,219.6,220,0.4,,,100,100,7809,4014,2/26/2025 10:17,86,4,11520,808,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,219.9,220,0.4,,,100,100,7825,4071,2/26/2025 10:17,86,4,11520,813,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,220.3,220,0.4,,,100,100,7790,4020,2/26/2025 10:18,86,4,11520,818,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.3,220,0.4,,,100,100,7805,4034,2/26/2025 10:18,86,4,11520,823,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.2,220,0.4,,,100,100,7800,4085,2/26/2025 10:18,86,4,11520,828,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,220.3,220,0.4,,,100,100,7785,4110,2/26/2025 10:18,86,4,11520,833,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.3,220,0.4,,,100,100,7795,4062,2/26/2025 10:18,86,4,11520,838,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.2,220,0.4,,,100,100,7825,4083,2/26/2025 10:18,86,5,11460,843,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,0.4,,,100,100,7799,4071,2/26/2025 10:18,86,5,11460,848,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220,220,0.4,,,100,100,7861,4065,2/26/2025 10:18,86,5,11460,854,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,0.4,,,100,100,7803,4147,2/26/2025 10:18,86,5,11460,858,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,0.4,,,100,100,7807,4075,2/26/2025 10:18,86,5,11460,864,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,0.4,,,100,100,7794,4124,2/26/2025 10:18,86,5,11460,868,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220,220,0.4,,,100,100,7812,4029,2/26/2025 10:18,86,5,11460,874,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220,220,0.4,,,100,100,7817,3999,2/26/2025 10:19,86,5,11460,879,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.1,220,0.4,,,100,100,7797,4055,2/26/2025 10:19,86,5,11460,884,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220,220,0.4,,,100,100,7842,4104,2/26/2025 10:19,86,5,11460,889,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,220.2,220,0.4,,,100,100,7787,4095,2/26/2025 10:19,86,5,11460,894,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,220.1,220,0.4,,,100,100,7813,4020,2/26/2025 10:19,86,5,11460,899,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.2,220,0.4,,,100,100,7826,4084,2/26/2025 10:19,86,5,11400,904,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,220.4,220,0.6,,,100,100,7815,4300,2/26/2025 10:19,86,5,11400,909,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,219.4,220,0.6,,,100,100,7779,5888,2/26/2025 10:19,86,5,11400,914,,,,,,,5
/usb/,usb,FALSE,PRINTING,60,60,219,220,0.6,,,100,100,7776,5946,2/26/2025 10:19,86,5,11400,919,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,219.6,220,0.6,,,100,100,7799,5937,2/26/2025 10:19,86,5,11400,924,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,219.7,220,0.6,,,100,100,7808,5941,2/26/2025 10:19,86,5,11400,929,,,,,,,5
/usb/,usb,FALSE,PRINTING,60.1,60,219.5,220,0.6,,,100,100,7792,5942,2/26/2025 10:19,86,5,11400,934,,,,,,,5
/usb/,usb,FALSE,PRINTING,59.9,60,219.2,220,0.6,,,100,100,7740,5968,2/26/2025 10:20,86,5,11400,939,,,,,,,5
